first_name,last_name,street_number,address_1,address_2,town,zipcode,state,date_of_birth,age,phone_number,soc_sec_id
compton,thoma,50,tullaroop street,,woreze,3095,vic,19950519,24.0,07 71839533,2504590
lachluan,prideaux,16,morphett sntreet,belvedere,banyo,5419,nxw,19060326,24.0,08 82162029,3680658
nathan,kiosses,5,de gillern place,,bundarra,4670,s,19680608,53.0,02 49798403,1794617
elei,siviour,42,pell plave,flt 167,riverhills,4720,nsw,,35.0,04 91904055,5220329
adh,campjell,8,clifton place,,frankston,2209,,19521213,13.0,02 60296761,6037352
chantelle,laina,22,keverstonr circuit,,orange,6062,nsw,19290902,20.0,08 03385235,2341242
tyler,klusge,93,wagga street,carramar home,camir,2650,vif,,,08 38526805,4824271
archer,broadby,18,bavin street,currie park hostel,st lucia,4556,vic,19450404,11.0,08 38030462,8249633
phoenix,vangeloqv,4,snodgrass crescent,,boondall,2176,qld,19090704,,02 81088424,9084425
jasoer,nguyen,1,minnta place,,rowville,3461,vic,19351210,34.0,07 05830937,1694575
hannah,burnan,9,beagle street,,appin,3049,nsw,19590314,27.0,04 80274039,9289661
alysha,cluttdrbuck,5,mcclelland avenue,clarondon,bayswater,6152,yaz,19421202,,04 93160656,9355173
a.,hobson,165,embleysstreet,,vincentia,3136,nsw,,,07 92115040,8302264
emiily,dobell,151,thorn place,,lake munmorah,3330,nsw,19370708,,08 27051186,5110660
,picot,204,bougainville street,,bajjup,5110,qld,19941020,31.0,07 86897170,2769994
t.,struck,3,boronia drive,,kialla,2204,,19561122,,07 23814688,3828864
koch,bohle,115,wootton crescent,,revesby,5034,vic,19380608,30.0,04 12748335,6707752
thomas,staney,54,kallara close,,mitcham,2121,vic,19960603,29.0,03 20608361,5200853
alexakndra,herobrt,11,kennedy street,,st kilds east,2259,,19620210,36.0,07 81448180,4046061
lachla,haggett,18,carr crescent,fenner hall,lilydale,2640,,19250421,13.0,08 30280870,9509788
hannah,betrye,36,medley street,malchi,mcmahona point,3193,nsw,19230420,27.0,08 34665689,2440479
macjy,bachli,14,allott place,springdale,nosa,3869,nsw,19401201,35.0,04 59391475,1207594
jake,green,5,dumas street,,pyml,3051,nsw,19369916,,03 87953215,9835622
jake,kil,9,garsiastreet,,embleton,2071,nsw,,25.0,07 99355564,2830184
tayah,bellchambers,78,jacka crqscent,,mona vale,4105,vic,19870119,93.0,,8562583
tara,,2,noel ryaznjgarden,,port noarlunga south,6105,tas,,35.0,04 36642807,1058624
browne,olivka,243,crozier circuit,,maitland,6026,nsw,19750109,25.0,02 54392816,6571454
georgia,rawlings,6,john cleland crescent,,stoekto,6112,nsw,19340428,32.0,04 96326274,7439972
olivia,myles,46,kalgoorlie crescent,fernlwa,lindfield,2909,qld,19540110,29.0,08 03477189,3430154
sienna,wandell,16,bandjalongqcrescent,,eatonv,2037,nsw,19521228,30.0,08 04455187,7178037
matildx,michelmore,5,watchorn close,,barwon heads,3144,nsw,19690155,32.0,03 18164197,7083087
jade,green,36,gellibrand street,,ballina,5084,nwh,19009925,,02 69603779,5597693
edward,reid,36,alexandra gsreet,eden park,brunswic kwest,6102,vic,19805920,,02 97014474,6016706
charlotte,terwey,68,hassell place,,bal lxna,5065,vic,,36.0,03 13431398,8008010
jacksno,berman,6,macdowell street,gabbalodge,emerald,3113,,19190719,28.0,08 32297610,5124439
emmet,reie,,faucett sfreet,sun valley caravan park,bundaberg,3083,nsb,19500724,28.0,04 34447967,7789115
danieo,hammer,219,napthali close,macquarie inn,ulverstone,2551,wa,19960811,46.0,,3918330
christopher,lowe,5,cunningham street,,sunshine beach,2194,vic,19240510,,04 37209121,8464916
madeleine,dixon,24,rosson place,farm shed,lintqn,2219,vic,19324715,27.0,08 64872248,6340027
bailee,leybourn,1,o'connorrmircuit,,berwick,2147,qld,,31.0,04 31786536,1857052
clarke,caitlin,10,piper strewt,narina retirement,deniliquin,,vic,19850302,24.0,02 30305020,1296055
sam,,46,mountain circuit,,prospect,2560,qld,19721229,1.0,03 54706213,3904348
,jukic,1,summerlandckrcuit,,greenwith,2131,sa,19780323,24.0,,6368603
b.,flockhart,31,bussau close,rockwell garden,pascoe vale south,8007,qld,,28.0,03 95618115,5551900
calluom,webb,6,kitchener treet,diamond sands,thebarton,3199,qld,19502014,31.0,02 91870995,5005550
hana,chetwykj,15,tauss place,merleodod,noble park,4610,nsw,19950107,26.0,07 45390496,3972860
hannah,ziersch,38,,,toorvaka,5125,nsw,19970115,,03 36026189,3683748
lauren,thorpe,2,fiaschi street,,west wyalong,6010,vix,19921114,,03 51812823,7261961
bennier,dylan,6,rosehill,lewis luxton avenue,elanora heights,5045,nsw,,29.0,03 15266983,3382604
q.,wedmaier,15,ashley drive,nioka,cromer,2300,tas,19371920,25.0,07 77750470,3403760
tiahana,almeidw,21,murranji street,wandana,kempsey,5042,fas,19790302,25.0,04 55186683,8195153
joshua,campbwell,7,jerome place,,cudgerz creek,2022,qld,19690110,29.0,,7170688
angsu,royle,12,maclachlab street,,,4878,,19760423,26.0,07 25919197,6541337
josh,white,33,coburn place,rosedale farm,lalor park,6052,vicy,19930429,,04 11635530,7858121
isabella,bramnmy,3,,,watsoina,2120,,,23.0,08 47883941,1746429
ambet,mcgregor,8,roderick street,the willows,asqith,2154,wa,19770613,27.0,08 81705234,1303002
taylor,george,,cutbush street,homewood,altona meadows,2480,nsw,19691208,39.0,07 66148070,2664726
william,dakin,9,empifwcircuit,,east ryde,6147,nsw,19490101,3.0,02 33114702,1163530
mitchell,morriaon,6,basedow street,windy gully,mittgohg,3088,nsw,19590406,,03 01647623,7968497
nicholas,mason,16,ngunawalzcrive,argyle,greensborough,2251,nsw,19080912,11.0,07 23320045,2380987
ethan,green,22,furneaux street,,waterman,2021,w,19250310,,02 05233120,9483263
ewan,crosshell,11,arndell arreet,myliton,bundaberg,6163,vic,19890909,35.0,08 29821411,1642117
sebastian,hawrs,2,mcconnel crescent,,hawthorn,2292,nsw,19890531,31.0,07 99569967,4847734
madison,whiw,1,pierces creek street,,,3087,vic,19451112,25.0,02 95736921,2272030
maddison,toker,2,dakin place,,goonellrsabah,4398,wa,19940825,28.0,02 36241042,8533993
stphanie,elphick,15,tullaroopzstreet,,moss vale,2164,nsw,,37.0,08 54237508,2101628
lawson,ruccki,50,dale circuit,cranbrook,regenta park,2066,qld,,,03 55161883,3755561
joel,lock,5,cordeaux sgreet,,phillip,3228,nsh,19300726,9.0,02 26502824,7439077
tynan,morton-jones,221,slight place,,glenwood,6153,vic,19321113,21.0,03 82187791,1141782
ebony,mahtn,6,boas place,big plain,burwood,2515,,19701210,30.0,07 64529021,4356091
flynn,carmody,98,rich mainwaring circuit,,wokalup,2540,nsw,19710729,35.0,04 48089189,3976387
luke,thorpee,49,mcmahoncourt,,wantirna,4076,vic,,,07 37011194,9331041
lucas,thorpe,111,tattersall crescent,,,2229,nww,19470719,,04 71541675,9055780
harrison,reitd,62,postle circuit,,golden vrove,2132,vic,19640822,40.0,08 59397137,6068358
roy,rocca,3,taggerty street,,ringwood east,4702,,19040609,20.0,02 62379214,6060541
ryan,olivia,64,faithfull circuit,,sandilands,2077,nsw,19320204,,07 02188429,9587016
maconal,clarke,25,truscott street,,spencer opark,2133,nsw,19671005,,02 83892793,9400937
saara,szepessy,25,miranda place,,st ives,3810,vic,19491231,23.0,07 90821429,4296307
charjie,batksson,6,cox street,,currambine,3150,nsw,19090109,22.0,04 33025987,6690607
sophie,reimers,226,lampardocikrcuit,,kardinya,4359,nsw,19610719,30.0,02 03124570,6760487
morgan,frazer-oakley,2269,wild street,euroka methodist village,labzrador,4020,nsw,19100722,13.0,07 13933071,4656994
harriaon,abushexwsh,4,chevalley loop,,roseland,3802,nsw,19740823,36.0,02 31387555,1943438
teague,kirrlxa,9,glossop crescent,the bight,old toongabbie,4500,qld,19630906,29.0,07 14796683,4442359
ella,tinf,,casey crescent,,upper coomera,4560,qld,19351105,36.0,03 83967483,7033633
n.,westnfcook,1,knox street,sherwood,baulkham hdills west,2257,nsw,19830228,38.0,02 61952345,2821982
thomfas,whit,49,alambee street,firthdene,surry hills,5016,sa,19300126,30.0,02 35607561,8341193
larissa,filipovyic,49,tillyard drive,,halbury,2155,vic,19750628,24.0,07 99814451,8011027
peter,clarkhe,77,kanooka street,blue mountain lagoon,macmasters beach,4215,nsw,19741009,,08 89202465,7523340
mitchell,bradshaw,2,,,camperown,2444,sa,19610527,24.0,03 47866638,5057212
alisha,budrin,8,healy place,alnwick,albuy,4034,wa,19671225,,,8297691
alexandra,ho,18,gascoyneyfircuit,,altona north,2486,vic,19990602,,08 05180935,9658968
tahjee,glenkon,26,kirkton xgreet,warraview,moss vale,2560,,19220311,17.0,04 23758826,3029886
blake,green,0,abbott close,,pulletop,2795,,,31.0,07 50207280,6735191
sophie,doman,6,dobbiep lace,,albury,3037,vic,19540188,37.0,02 97000569,8117597
g.,jinks,,stretton crescent,,whalan,4132,wua,19851014,35.0,02 39132645,2213008
jai,hicl,1,cassinia street,,higheltt,3250,wb,19340911,21.0,04 78772589,4492642
ciaran,pateewon,6,tenison-woods circuit,,toowoomba,3939,nsw,19640325,39.0,04 92157190,8086418
callum,groenveld,490,kent stsreet,donnelly rvr villg,risdonvale,6059,nsw,19935024,29.0,08 53714925,1634117
thomaw,burnqell,181,julia flynn avenue,,concord,5014,vic,19920706,27.0,02 98537696,1858060
b.,pendle,,cowley place,,nuriootpa,6665,nsw,,36.0,03 26210998,8621557
conner,dibb,10,kellick place,,rankin park,2620,nsw,19430509,29.0,03 13447686,1302665
,singlxeton,25,daley crescent,,normanhurst,6432,qld,19050428,28.0,04 92467988,4280720
sap,mcheyill,13,boldrewood street,brentwood village,marsden,3178,qlr,19220608,13.0,08 57058435,4234049
nee,scott-jackson,19,bimberi crescent,sherwood,toornona,2122,vic,19970413,8.0,02 11896216,5973209
a.,paulswn,7,,,maryborough,6147,nsw,19640804,30.0,08 17509194,3197593
oliver,,9,jardine street,,jan juc,4563,tas,19991115,35.0,04 29703841,8327256
p.,goode,55,pawsey circuit,,fasdsen,3030,nsw,19830708,29.0,04 78889178,4390900
connor,schiansky,16,burn street,,,4680,qld,19590525,32.0,03 76629380,3594173
tyler,czylok,21,justice place,,3183,ballina,vic,19080003,24.0,03 32240169,9878806
rhett,buzqo,83,hoddle garden,,st agnes,5158,nswo,19990209,27.0,08 57171657,9341156
liam,bradshak,427,lupus ace,,milpeqrra,3149,nsw,19430112,24.0,07 90394958,6619233
elki,procter,87,namatjira drive,star court arcade,3122,belmont,qsdg,,31.0,03 91215394,6570946
s.,clarke,19,scarboroughstreet,jetty village,6149,nambour,nsw,19040401,,02 04814855,9952792
oscar,nassau,1,worrellplqace,lucerne park,belmonvt,7018,,19510801,28.0,08 29122778,5538070
sarh,didn,12,badenoch crescent,,deerpark,0870,vic,19480210,34.0,02 02731389,3431957
thoma,lewan,78,hicks street,,alice srings,2141,wa,,9.0,07 18050421,9854431
seramin,finlay,61,boolee street,yarrabin,thornlie,3802,sa,19501209,29.0,02 33074392,5686191
benjamin,greeg,19,wilson crescent,,windsor,4573,qld,19419612,23.0,07 44704558,3134184
brody,george,30,julia flynn avenue,bedulluck,mackay north,3067,nsw,19271117,,,3557351
green,erin,92,maribyrnong avenue,,tarban,5159,vic,19730825,24.0,04 29371961,6979520
abigal,vagner,,postle circuit,,bayswaater,2765,ss,19620245,26.0,02 37215350,5649970
chelsa,harringygn,3,wilkins street,doctors flat,st albans,2830,vic,19010323,,02 86575547,2136137
brisnna,bulwoock,16,rowe place,,whyalla,2047,nsw,19011104,,02 16555955,4888114
angelica,,192,beasley street,,malvern,4207,sa,19975224,31.0,03 91448435,6448438
d.,wehk,31,mcleod place,,carlingford,4103,sa,19290610,24.0,08 47693183,4300012
thomas,maynard,17,collyburl crescent,,yangebup,5114,,19531226,28.0,,7864999
emma,salt,2,,,brunde,6155,vic,19500427,32.0,04 48835134,1367982
tia,morrison,1,chewings street,willyaroo street,rivett,5113,qkd,19458015,,04 88249964,6221777
b.,meanez,04,wilkins street,kittyvale,manly vale,4879,vic,19131015,,03 22567981,9076975
loga,,61,lutana street,,noble park,2217,sa,19300020,28.0,07 66668438,3981353
claudia,stomer,32,withees place,,wynya,0812,vic,19840907,,02 27604052,8594974
ella,whife,20,portus plce,,flora hill,2038,nsw,19050111,28.0,03 41172456,3801928
aprll,lodge,3,bokhara circuit,forest hills,beerburrum,3160,qld,19532013,33.0,08 45581394,6864743
jordan,brdxdpt,36,burkitt street,,wyomins,7322,sa,19620920,26.0,08 48975627,3303696
lara,greenhalgh,8,strahsn row,,westnead,6230,,19230518,10.0,03 74233588,8620971
lochlan,caire,57,wattle street,elstonq,wantihra,6018,nsw,19710811,38.0,07 70252946,3038895
a.,roberta,15,brolga place,,cooks hill,4221,nsw,19310427,28.0,,3987998
connor,staude,3,place hcbgood,,east maitland,3075,viqc,19850330,,08 78672889,9191397
dylan,mccadthy,,melba ztreet,,batemans bay,3941,vix,19300131,32.0,02 75256822,8144170
thomas,zolynkjk,112,piddington street,villa 375,blackbutt,2518,tas,19150919,,,7007766
ethah,hague,3,bottrill street,,dungg,4741,vic,19420211,21.0,03 29302048,5936961
nikki,lowd,31,mault place,,cowra,3850,vic,19941107,29.0,07 94941647,8676211
benjamin,mcgrqehor,52,mirrool street,,darlington,2035,nsw,,30.0,08 25446784,9445654
imotan,siviour,105,bedfordatreet,,thornlie,4662,,19991226,29.0,02 53425645,2626147
samir,normanadale,149,howitt street,tarbuck bay,angaston,3147,vic,19881117,31.0,07 88357331,6402722
hayden,colegate,12,riddell acourt,,anglesea,4704,vic,19370730,35.0,03 98167367,6189433
nicolhas,willering,56,fairweather circuit,brentwood vlge,taringa,2171,,19941012,33.0,07 75529918,8989338
tara,leunbg,21,wattle street,genesis,toowoomba,2728,wa,19230920,35.0,04 77768523,8943106
angelina,berve,4,mchugh street,,carlingrfjord,3150,nsw,19310908,27.0,07 94075060,6308112
laira,wanders,648,banfield street,greyhnd complex,taren qodint,2213,nsw,,12.0,03 03047112,2552363
lochan,herbert,34,macedon cfescent,,benowa,2062,sa,19532512,24.0,02 16984484,4432947
benjamin,reer,26,abercorn crescent,,brewarrina,6023,vic,19600604,,03 65048773,4924557
jonah,hyes,52,burraly court,,altona meadows,1389,qld,19591218,29.0,03 88155049,3625572
tiarna,whlte,07,fairley crecent,,seaton,6027,,19631130,30.0,08 38360029,5238319
meg,ckake,,finkc rscent,,toowoomba,4655,sa,19770421,24.0,07 94542007,9381706
noble,abbey,88,johnston road,cambridge park,buckajo,4557,qld,19990803,34.0,04 71926919,6145996
noah,mcclwety,101,maccallum circuit,,robina,2009,qld,19870810,,08 81903455,5899957
olivia,dola,18,harrington circuit,,preston,5135,nsw,19859207,30.0,07 41578272,6584566
taylah,proctdr,6,bourne street,,charlestown,2430,qld,,29.0,04 45383223,6273076
miller,money,15,finlayso nplace,,smithfield,2428,sa,19514207,30.0,04 99738007,6427518
ella,mcveigh,51,mandurahpwlace,,coffs harbour,3011,si,19790718,36.0,04 06836626,5185393
cyrulo,kristin,26,finniss crescent,,carnegie,2478,vic,19000401,36.0,02 41513258,5577763
mitchell,ting,9,ainsworth street,engelbert wing,mill park,2617,,19921218,29.0,02 22627441,9668207
,,54,goldner circuit,,matraville,4741,sa,19960705,,04 12356961,7150248
alannah,webb,25,blamey crescent,,wyalkatchem,4123,qld,19240128,,07 47193062,8726510
i.,clarkevm,1,fitzalan street,bonnie doon,eastwood,4201,nsw,,12.0,07 58295241,4261494
calkum,dutts,17,nemarang crescent,,plumopton,3039,nsw,19090940,,07 60975432,9678996
nicholas,bitmead,25,markhan htreet,kiermont est,spencer park,3121,nsw,19792903,25.0,04 48695453,5370157
michael,gibb,25,maclaurin crescent,,north ryde,3765,,19510781,,04 79429105,2959230
bullock,erin,,sheehy street,,booval,4504,wa,19740328,37.0,07 07390517,7008217
zeicnan,logan,79,stantke pilace,belongame,mount evelyn,2066,vic,19691212,24.0,04 63067863,7245913
kaitlyn,chandler,,cosgroveidtreet,canberra hse,nairne,3568,tas,,,02 45688989,7129658
emiily,,407,noarlunga crescent,,invergowrie,3702,ws,19551104,35.0,04 18430786,2702686
zachary,,776,hammond close,headland garden,south wesg rocks,3630,nsw,19651107,,02 55967531,9655715
dugonjic,shelby,17,,riverside park,port lincoln,4103,sa,19189024,,04 69500563,1349283
andpew,wellrr,,howe crescent,,,2852,,19150823,26.0,03 87904423,1838976
chloe,dixey,31,wybalena grove,,joondalmup,6516,nsw,19800424,92.0,07 77105939,2043878
cooper,ferrxar,89,mountain circuit,the plateau,cowra,2153,,19950112,32.0,07 83479060,6088391
michael,wessesl,6,damala street,barclay eowns,mount pleasant,2295,nsw,19310225,,08 38110214,9089804
phoebe,nguykn,2,bootle place,,bundaberg,4069,qld,19430706,24.0,07 29545357,9590692
caitlin,hebberman,12,officer crescent,,figtree,2580,qld,19831207,,04 66832535,8916387
n.,bligh,327,hackett garden,,ganmain,3481,qlb,,30.0,04 32260278,1643993
rosie,hern,23,hopegols place,villa 3,moruya,4124,,,37.0,04 10889626,5967203
olive,mcgregor,30,theodore street,menedebri,coffs haqbour,4124,sa,,28.0,03 30415643,4414007
heatl,herbrer,5,giltinan place,beau-lieu,rosebud,3108,nsw,19220206,31.0,04 48266131,7043203
haiden,chehon,9,osburn srive,,chishlm,3029,nsw,19690721,36.0,07 39503169,6496792
erni,kourou,1,mccrae street,,gularhumbone,2767,,,31.0,04 18563290,3862548
hannah,weloe,520,connibere crescent,,annangrove,6164,nsw,19590726,33.0,03 35456359,8143363
ashlekvh,coleman,10,diamond street,rosehill,eimeo,5061,qld,19260609,26.0,02 86112529,3240528
laklynn,ryan,122,,,stanwell,2250,nsw,,,02 56642697,7816594
sean,brock,18,pinkertno ircuit,,west pebth,2870,,19330118,24.0,04 17771633,3723451
timothy,grosser,34,michael holt crescent,,caulfield north,2261,qlf,19570210,24.0,04 07200322,3171875
k.,humphreys,31,bremerkstreet,wacharoo,figtree,2351,wa,19141205,35.0,08 58763105,8415893
,powns,417,seaver street,,kirrawee,2131,wa,19420108,24.0,08 07242180,6533805
noha,agius,19,bradley street,ragdon,rankin park,2602,sa,19180925,20.0,07 43699140,4565369
r.,dallas,74,souter place,,goonellabah,4226,sa,,27.0,04 91510419,9541808
l.,eke,9,paul coe crescent,,broadmeadmws,2324,,19381220,29.0,02 32380174,2698097
jesse,koohmna,4,zadow place,sectn 6 crown allotment,keppoch,2480,nsw,19210109,29.0,02 14740890,3982351
tarnee,ayres,14,macquoid place,,ballina,2171,vic,19620661,27.0,08 05865646,1327504
mikayla,moody,11,mertz place,,campbeltown,3198,nsw,19440613,30.0,03 99074256,9503121
jaydd,cropper,55,delamere street,aronui,coniston,3825,vic,19560430,34.0,04 65665310,7068771
braydrn,nicole,13,castleton crescent,apmnt 65,bridgewater,4005,tas,19727704,28.0,04 97768576,3759309
alicia,thotp,66,hansen vircuit,,bedfordale,7054,tas,19500522,23.0,02 25353605,2479282
b.,jye,102,lambell close,,laverton,3064,vic,,10.0,08 38824068,2264773
l.,reid,187,gaylardlplace,smithfield house,paxton,3151,qld,19251123,,02 88579699,1188993
jacp,bruhn,29,bremer tsreet,,carina heights,3690,nsw,19600484,28.0,07 27674065,8524132
ben,melni,5,tipper place,,drysddle,4122,nsw,19670518,29.0,07 88978024,5484662
samp,grillett,38,duffykatreet,,marmong point,6055,sa,19320442,,02 39741770,7806694
isabelle,soten,101,chermside street,,balaklava,3565,nsw,,31.0,,4707877
peytotn,tunlla,21,namatjira drive,brentwood vlge,sandy bay,3148,nsw,19911025,12.0,04 07098504,9419737
kierra,bloomfield,7,moulden court,birubi bch caravan park,bayswater,2905,wq,19410911,22.0,07 10623741,6754339
moody,roisin,398,tepper circuit,carrington retrmnt vlge,cundldtown,2298,vic,19741110,27.0,07 99461342,8911994
amber,hage,143,stuckelace,nioka,sunshibe,3757,wa,19660903,32.0,07 68748217,3263907
kailey,kowlessar,45,barangauoo street,,denmark,5145,qld,19810103,,08 54107907,7501752
madeleine,wasl ey,134,narambi street,,ingham,3071,vic,19050204,13.0,04 76198900,5154026
drady,z ac,22,blackwell circuit,,cable beach,4817,sa,19971203,30.0,08 23638992,1567681
lucas,wardlw,102,denny steet,,glenelg south,2843,vic,19870811,32.0,03 52688039,7533437
nathan,bernarao,20,,lemnos,surrey hills,2770,nsw,19500401,27.0,,5376885
lachlan,,2541,tenison-woods circuit,,blacktown,4506,,,7.0,,9379712
charlotte,beagtsie,112,goldner circuit,,lockhkaryt,2000,vic,,31.0,03 38332427,9627293
andre,nevikle,23,costello vircuit,st george,south casino,6054,viv,19540918,,03 83121042,3468766
h.,berry,3,goodsir place,burramubda,west wollongong,2193,vic,19780408,11.0,03 90421730,2342932
kody,hammkgl,151,,sec 1,camden kouth,3595,sa,19111213,,02 72963250,7100371
mattew,campbell,76,parrabel place,,mount beauty,2430,nsw,19766006,,08 69709930,8979274
amaiia,warnett,58,morant chrcuit,,bonbeach,5422,vic,19841108,27.0,08 57792133,8389260
